cliente 8307;SAO;SSA;10 dias;4 estrelas;R$ 6000
cliente 8308;CNF;REC;3 dias;4 estrelas;R$ 7000
cliente 8309;SSA;CNF;12 dias;4 estrelas;R$ 4500
cliente 8310;BEL;SAO;2 dias;3 estrelas;R$ 5500
cliente 8311;BEL;FOR;7 dias;4 estrelas;R$ 5000
cliente 8312;RIO;SAO;15 dias;4 estrelas;R$ 10000
cliente 8313;REC;FOR;10 dias;2 estrelas;R$ 4500
cliente 8314;REC;SAO;7 dias;4 estrelas;R$ 3000
cliente 8315;RIO;CNF;6 dias;4 estrelas;R$ 4000
cliente 8316;BEL;RIO;4 dias;2 estrelas;R$ 2500
cliente 8317;SSA;REC;6 dias;4 estrelas;R$ 7500
cliente 8318;FOR;RIO;11 dias;4 estrelas;R$ 3000
cliente 8319;REC;SSA;15 dias;5 estrelas;R$ 5500
cliente 8320;REC;RIO;9 dias;4 estrelas;R$ 7000
cliente 8321;REC;FOR;9 dias;2 estrelas;R$ 3500
cliente 8322;FOR;REC;12 dias;4 estrelas;R$ 7000
cliente 8323;RIO;CNF;4 dias;1 estrelas;R$ 2000
cliente 8324;SAO;BEL;10 dias;1 estrelas;R$ 7000
cliente 8325;CNF;FOR;8 dias;1 estrelas;R$ 2500
cliente 8326;REC;SAO;15 dias;4 estrelas;R$ 5500
cliente 8327;FOR;RIO;8 dias;1 estrelas;R$ 9500
cliente 8328;FOR;RIO;15 dias;3 estrelas;R$ 3000
cliente 8329;SSA;FOR;5 dias;1 estrelas;R$ 5500
cliente 8330;REC;BEL;8 dias;4 estrelas;R$ 4500
cliente 8331;CNF;RIO;13 dias;4 estrelas;R$ 9000
cliente 8332;RIO;FOR;8 dias;2 estrelas;R$ 5500
cliente 8333;BEL;REC;4 dias;5 estrelas;R$ 3000
cliente 8334;SAO;CNF;3 dias;2 estrelas;R$ 4500
cliente 8335;REC;BEL;11 dias;1 estrelas;R$ 8000
cliente 8336;REC;RIO;14 dias;2 estrelas;R$ 9000
cliente 8337;SSA;FOR;10 dias;3 estrelas;R$ 9000
cliente 8338;SSA;CNF;14 dias;3 estrelas;R$ 5000
cliente 8339;REC;BEL;11 dias;3 estrelas;R$ 3000
cliente 8340;FOR;REC;11 dias;4 estrelas;R$ 9500
cliente 8341;CNF;RIO;4 dias;1 estrelas;R$ 8500
cliente 8342;RIO;BEL;13 dias;2 estrelas;R$ 6500
cliente 8343;SSA;BEL;15 dias;2 estrelas;R$ 10000
cliente 8344;SSA;REC;2 dias;5 estrelas;R$ 8000
cliente 8345;RIO;BEL;1 dias;5 estrelas;R$ 6500
cliente 8346;FOR;REC;12 dias;4 estrelas;R$ 3500
cliente 8347;BEL;RIO;10 dias;3 estrelas;R$ 3500
cliente 8348;REC;SSA;11 dias;1 estrelas;R$ 8500
cliente 8349;REC;SSA;8 dias;3 estrelas;R$ 3000
cliente 8350;CNF;SSA;3 dias;4 estrelas;R$ 7000
cliente 8351;FOR;CNF;14 dias;2 estrelas;R$ 7500
cliente 8352;RIO;SSA;6 dias;3 estrelas;R$ 9500
cliente 8353;FOR;RIO;12 dias;5 estrelas;R$ 5500
cliente 8354;CNF;REC;5 dias;5 estrelas;R$ 9000
cliente 8355;CNF;BEL;5 dias;1 estrelas;R$ 3500
cliente 8356;BEL;CNF;5 dias;3 estrelas;R$ 2000
cliente 8357;REC;CNF;11 dias;4 estrelas;R$ 2500
cliente 8358;SSA;RIO;14 dias;3 estrelas;R$ 5000
cliente 8359;CNF;BEL;10 dias;2 estrelas;R$ 9500
cliente 8360;CNF;FOR;13 dias;3 estrelas;R$ 3000
cliente 8361;RIO;SSA;2 dias;3 estrelas;R$ 4500
cliente 8362;RIO;SAO;2 dias;5 estrelas;R$ 4500
cliente 8363;BEL;SSA;4 dias;1 estrelas;R$ 10000
cliente 8364;CNF;REC;12 dias;5 estrelas;R$ 9000
cliente 8365;SSA;SAO;1 dias;5 estrelas;R$ 5000
cliente 8366;BEL;CNF;15 dias;3 estrelas;R$ 5500
cliente 8367;REC;CNF;12 dias;5 estrelas;R$ 7500
cliente 8368;BEL;SAO;5 dias;5 estrelas;R$ 6000
cliente 8369;RIO;SAO;4 dias;1 estrelas;R$ 7000
cliente 8370;RIO;CNF;7 dias;5 estrelas;R$ 7000
cliente 8371;REC;FOR;6 dias;2 estrelas;R$ 6000
cliente 8372;REC;RIO;14 dias;5 estrelas;R$ 8500
cliente 8373;BEL;SAO;1 dias;3 estrelas;R$ 8000
cliente 8374;SAO;RIO;9 dias;4 estrelas;R$ 3500
cliente 8375;SAO;SSA;15 dias;2 estrelas;R$ 9000
cliente 8376;RIO;SAO;4 dias;2 estrelas;R$ 7000
cliente 8377;BEL;RIO;2 dias;5 estrelas;R$ 6500
cliente 8378;CNF;SSA;14 dias;1 estrelas;R$ 4500
cliente 8379;CNF;REC;15 dias;3 estrelas;R$ 5500
cliente 8380;RIO;REC;3 dias;4 estrelas;R$ 3000
cliente 8381;FOR;RIO;13 dias;4 estrelas;R$ 4500
cliente 8382;CNF;REC;8 dias;4 estrelas;R$ 6000
cliente 8383;SAO;SSA;12 dias;4 estrelas;R$ 3000
cliente 8384;REC;SAO;5 dias;1 estrelas;R$ 3000
cliente 8385;SSA;SAO;13 dias;4 estrelas;R$ 10000
cliente 8386;SAO;BEL;6 dias;1 estrelas;R$ 3500
cliente 8387;SAO;BEL;12 dias;1 estrelas;R$ 4000
cliente 8388;RIO;REC;2 dias;4 estrelas;R$ 9500
cliente 8389;SAO;FOR;13 dias;2 estrelas;R$ 2500
cliente 8390;SAO;CNF;11 dias;4 estrelas;R$ 9000
cliente 8391;SSA;FOR;15 dias;4 estrelas;R$ 8500
cliente 8392;REC;FOR;11 dias;3 estrelas;R$ 2000
cliente 8393;FOR;REC;11 dias;4 estrelas;R$ 6500
cliente 8394;REC;BEL;1 dias;4 estrelas;R$ 10000
cliente 8395;FOR;BEL;3 dias;3 estrelas;R$ 7000
cliente 8396;SSA;SAO;15 dias;2 estrelas;R$ 10000
cliente 8397;BEL;SSA;7 dias;3 estrelas;R$ 6000
cliente 8398;RIO;FOR;10 dias;3 estrelas;R$ 6500
cliente 8399;SSA;BEL;12 dias;5 estrelas;R$ 4000
cliente 8400;SSA;REC;12 dias;5 estrelas;R$ 4000
cliente 8401;RIO;SSA;2 dias;4 estrelas;R$ 9500
cliente 8402;SAO;REC;9 dias;3 estrelas;R$ 5000
cliente 8403;SSA;FOR;5 dias;4 estrelas;R$ 7500
cliente 8404;FOR;RIO;6 dias;4 estrelas;R$ 9000
cliente 8405;CNF;SAO;4 dias;5 estrelas;R$ 3000
cliente 8406;SSA;RIO;12 dias;2 estrelas;R$ 5500
cliente 8407;REC;SSA;8 dias;2 estrelas;R$ 8500
cliente 8408;CNF;SSA;13 dias;3 estrelas;R$ 9000
cliente 8409;CNF;FOR;13 dias;3 estrelas;R$ 9500
cliente 8410;RIO;CNF;8 dias;5 estrelas;R$ 6000
cliente 8411;SSA;BEL;6 dias;4 estrelas;R$ 3000
cliente 8412;FOR;RIO;5 dias;1 estrelas;R$ 7000
cliente 8413;SSA;RIO;6 dias;4 estrelas;R$ 9000
cliente 8414;RIO;SAO;9 dias;5 estrelas;R$ 10000
cliente 8415;CNF;SAO;10 dias;3 estrelas;R$ 5000
cliente 8416;BEL;SAO;6 dias;5 estrelas;R$ 4500
cliente 8417;BEL;CNF;10 dias;4 estrelas;R$ 4000
cliente 8418;SSA;REC;12 dias;5 estrelas;R$ 2500
cliente 8419;BEL;CNF;8 dias;5 estrelas;R$ 3000
cliente 8420;FOR;RIO;5 dias;3 estrelas;R$ 6500
cliente 8421;RIO;BEL;8 dias;5 estrelas;R$ 8500
cliente 8422;SAO;CNF;8 dias;2 estrelas;R$ 8500
cliente 8423;SAO;FOR;12 dias;1 estrelas;R$ 7000
cliente 8424;SAO;REC;10 dias;5 estrelas;R$ 2000
cliente 8425;SAO;BEL;6 dias;3 estrelas;R$ 8500
cliente 8426;CNF;BEL;3 dias;1 estrelas;R$ 4000
cliente 8427;CNF;REC;9 dias;2 estrelas;R$ 6000
cliente 8428;RIO;SAO;3 dias;5 estrelas;R$ 6000
cliente 8429;SSA;RIO;12 dias;3 estrelas;R$ 8000
cliente 8430;SAO;REC;6 dias;5 estrelas;R$ 8500
cliente 8431;CNF;BEL;15 dias;3 estrelas;R$ 2000
cliente 8432;RIO;SSA;5 dias;3 estrelas;R$ 4500
cliente 8433;SSA;FOR;15 dias;2 estrelas;R$ 2500
cliente 8434;FOR;SAO;6 dias;2 estrelas;R$ 2000
cliente 8435;CNF;REC;10 dias;5 estrelas;R$ 6000
cliente 8436;CNF;FOR;1 dias;2 estrelas;R$ 2000
cliente 8437;SSA;CNF;12 dias;2 estrelas;R$ 5500
cliente 8438;REC;SSA;2 dias;5 estrelas;R$ 7500
cliente 8439;CNF;FOR;15 dias;2 estrelas;R$ 3500
cliente 8440;SAO;BEL;4 dias;4 estrelas;R$ 2000
cliente 8441;SAO;CNF;14 dias;4 estrelas;R$ 6500
cliente 8442;CNF;SAO;15 dias;3 estrelas;R$ 10000
cliente 8443;BEL;SAO;7 dias;3 estrelas;R$ 5500
cliente 8444;SAO;CNF;9 dias;1 estrelas;R$ 10000
cliente 8445;CNF;SAO;3 dias;3 estrelas;R$ 4500
cliente 8446;CNF;RIO;8 dias;1 estrelas;R$ 9500
cliente 8447;SAO;FOR;14 dias;4 estrelas;R$ 10000
cliente 8448;REC;FOR;11 dias;5 estrelas;R$ 8500
cliente 8449;REC;SSA;12 dias;3 estrelas;R$ 4000
cliente 8450;SSA;SAO;10 dias;5 estrelas;R$ 9000
cliente 8451;FOR;SAO;13 dias;3 estrelas;R$ 7500
cliente 8452;SAO;SSA;2 dias;2 estrelas;R$ 10000
cliente 8453;RIO;SAO;3 dias;2 estrelas;R$ 2000
cliente 8454;SSA;REC;8 dias;4 estrelas;R$ 3500
cliente 8455;BEL;SSA;9 dias;2 estrelas;R$ 4500
cliente 8456;BEL;RIO;4 dias;1 estrelas;R$ 2500
cliente 8457;CNF;RIO;11 dias;1 estrelas;R$ 6500
cliente 8458;REC;SAO;14 dias;5 estrelas;R$ 4500
cliente 8459;BEL;CNF;14 dias;1 estrelas;R$ 6500
cliente 8460;CNF;SSA;1 dias;5 estrelas;R$ 4500
cliente 8461;RIO;BEL;2 dias;2 estrelas;R$ 2000
cliente 8462;RIO;FOR;13 dias;4 estrelas;R$ 6000
cliente 8463;SAO;REC;2 dias;1 estrelas;R$ 7000
cliente 8464;REC;RIO;12 dias;3 estrelas;R$ 9500
cliente 8465;CNF;FOR;14 dias;1 estrelas;R$ 2000
cliente 8466;SSA;CNF;13 dias;2 estrelas;R$ 2000
cliente 8467;BEL;FOR;9 dias;5 estrelas;R$ 9500
cliente 8468;SSA;CNF;1 dias;3 estrelas;R$ 6000
cliente 8469;CNF;SSA;14 dias;4 estrelas;R$ 10000
cliente 8470;BEL;SAO;3 dias;3 estrelas;R$ 7000
cliente 8471;BEL;CNF;14 dias;5 estrelas;R$ 9500
cliente 8472;FOR;RIO;8 dias;5 estrelas;R$ 9000
cliente 8473;FOR;BEL;13 dias;5 estrelas;R$ 5500
cliente 8474;BEL;CNF;6 dias;1 estrelas;R$ 3000
cliente 8475;CNF;REC;2 dias;2 estrelas;R$ 6000
cliente 8476;RIO;SAO;10 dias;4 estrelas;R$ 8500
cliente 8477;RIO;SSA;8 dias;2 estrelas;R$ 9000
cliente 8478;CNF;BEL;13 dias;2 estrelas;R$ 10000
cliente 8479;SSA;SAO;13 dias;5 estrelas;R$ 6500
cliente 8480;SSA;SAO;12 dias;4 estrelas;R$ 3000
cliente 8481;REC;RIO;2 dias;1 estrelas;R$ 6000
cliente 8482;BEL;REC;10 dias;5 estrelas;R$ 4500
cliente 8483;CNF;REC;11 dias;1 estrelas;R$ 3000
cliente 8484;REC;SSA;11 dias;4 estrelas;R$ 4000
cliente 8485;REC;BEL;1 dias;5 estrelas;R$ 7000
cliente 8486;SSA;REC;13 dias;3 estrelas;R$ 2000
cliente 8487;REC;BEL;8 dias;4 estrelas;R$ 3000
cliente 8488;FOR;RIO;11 dias;5 estrelas;R$ 2000
cliente 8489;REC;SAO;11 dias;1 estrelas;R$ 8500
cliente 8490;BEL;SAO;13 dias;1 estrelas;R$ 4000
cliente 8491;REC;SSA;4 dias;3 estrelas;R$ 8500
cliente 8492;CNF;SAO;9 dias;4 estrelas;R$ 9000
cliente 8493;SSA;REC;2 dias;1 estrelas;R$ 4000
cliente 8494;SSA;FOR;1 dias;5 estrelas;R$ 7000
cliente 8495;CNF;BEL;2 dias;3 estrelas;R$ 9000
cliente 8496;RIO;SSA;8 dias;2 estrelas;R$ 2500
cliente 8497;SAO;RIO;9 dias;4 estrelas;R$ 10000
cliente 8498;BEL;SAO;10 dias;5 estrelas;R$ 10000
cliente 8499;FOR;SAO;3 dias;2 estrelas;R$ 2500
cliente 8500;CNF;RIO;11 dias;4 estrelas;R$ 3500
cliente 8501;CNF;SSA;14 dias;3 estrelas;R$ 3000
cliente 8502;BEL;REC;3 dias;1 estrelas;R$ 6000
cliente 8503;SSA;FOR;5 dias;1 estrelas;R$ 2500
cliente 8504;RIO;CNF;9 dias;2 estrelas;R$ 3500
cliente 8505;REC;SAO;15 dias;2 estrelas;R$ 5000
cliente 8506;SAO;SSA;15 dias;1 estrelas;R$ 7000
cliente 8507;REC;SSA;3 dias;3 estrelas;R$ 6000
cliente 8508;BEL;CNF;10 dias;3 estrelas;R$ 3000
cliente 8509;SAO;FOR;4 dias;3 estrelas;R$ 5000
cliente 8510;FOR;CNF;8 dias;5 estrelas;R$ 4000
cliente 8511;RIO;SSA;2 dias;5 estrelas;R$ 8000
cliente 8512;REC;SAO;4 dias;3 estrelas;R$ 10000
cliente 8513;SSA;BEL;2 dias;5 estrelas;R$ 5500
cliente 8514;SAO;SSA;11 dias;3 estrelas;R$ 5500
cliente 8515;BEL;SSA;1 dias;3 estrelas;R$ 8000
cliente 8516;REC;BEL;9 dias;3 estrelas;R$ 7500
cliente 8517;BEL;FOR;14 dias;1 estrelas;R$ 3000
cliente 8518;REC;RIO;15 dias;1 estrelas;R$ 7000
cliente 8519;RIO;BEL;13 dias;2 estrelas;R$ 10000
cliente 8520;CNF;SAO;6 dias;2 estrelas;R$ 6000
cliente 8521;FOR;REC;11 dias;2 estrelas;R$ 8000
cliente 8522;SSA;RIO;10 dias;3 estrelas;R$ 2500
cliente 8523;FOR;CNF;1 dias;2 estrelas;R$ 8000
cliente 8524;REC;FOR;9 dias;5 estrelas;R$ 4500
cliente 8525;CNF;BEL;10 dias;3 estrelas;R$ 9500
cliente 8526;FOR;BEL;9 dias;4 estrelas;R$ 8500
cliente 8527;CNF;BEL;13 dias;1 estrelas;R$ 4000
cliente 8528;FOR;BEL;14 dias;5 estrelas;R$ 3000
cliente 8529;SSA;SAO;11 dias;2 estrelas;R$ 9500
cliente 8530;CNF;FOR;14 dias;2 estrelas;R$ 5500
cliente 8531;SAO;BEL;1 dias;4 estrelas;R$ 2000
cliente 8532;SAO;FOR;5 dias;1 estrelas;R$ 2000
cliente 8533;REC;CNF;2 dias;2 estrelas;R$ 9000
cliente 8534;CNF;BEL;9 dias;4 estrelas;R$ 10000
cliente 8535;REC;BEL;2 dias;3 estrelas;R$ 8500
cliente 8536;CNF;BEL;6 dias;4 estrelas;R$ 5500
cliente 8537;SSA;FOR;8 dias;1 estrelas;R$ 7500
cliente 8538;CNF;REC;4 dias;2 estrelas;R$ 2000
cliente 8539;RIO;SSA;12 dias;5 estrelas;R$ 10000
cliente 8540;FOR;SAO;12 dias;2 estrelas;R$ 3500
cliente 8541;REC;SAO;8 dias;1 estrelas;R$ 2000
cliente 8542;REC;RIO;5 dias;4 estrelas;R$ 4000
cliente 8543;RIO;CNF;7 dias;5 estrelas;R$ 5000
cliente 8544;RIO;CNF;13 dias;5 estrelas;R$ 8500
cliente 8545;SSA;CNF;14 dias;4 estrelas;R$ 5000
cliente 8546;REC;SAO;14 dias;1 estrelas;R$ 8000
cliente 8547;FOR;CNF;6 dias;4 estrelas;R$ 10000
cliente 8548;SAO;REC;11 dias;4 estrelas;R$ 7500
cliente 8549;BEL;RIO;5 dias;4 estrelas;R$ 7000
cliente 8550;REC;SAO;1 dias;5 estrelas;R$ 9500
cliente 8551;CNF;SAO;10 dias;4 estrelas;R$ 8000
cliente 8552;RIO;REC;14 dias;5 estrelas;R$ 9000
cliente 8553;CNF;RIO;2 dias;3 estrelas;R$ 3000
cliente 8554;BEL;FOR;6 dias;1 estrelas;R$ 9000
cliente 8555;BEL;REC;10 dias;2 estrelas;R$ 2000
cliente 8556;CNF;SSA;13 dias;4 estrelas;R$ 9000
cliente 8557;RIO;SAO;14 dias;3 estrelas;R$ 8500
cliente 8558;RIO;FOR;13 dias;2 estrelas;R$ 5000
cliente 8559;FOR;SAO;5 dias;3 estrelas;R$ 5500
cliente 8560;SSA;SAO;6 dias;5 estrelas;R$ 10000
cliente 8561;RIO;SAO;15 dias;1 estrelas;R$ 2000
cliente 8562;RIO;SSA;2 dias;2 estrelas;R$ 8000
cliente 8563;BEL;REC;8 dias;1 estrelas;R$ 6000
cliente 8564;SSA;RIO;13 dias;1 estrelas;R$ 4000
cliente 8565;BEL;FOR;12 dias;2 estrelas;R$ 4500
cliente 8566;SAO;RIO;9 dias;4 estrelas;R$ 4500
cliente 8567;CNF;BEL;5 dias;3 estrelas;R$ 7500
cliente 8568;FOR;CNF;9 dias;3 estrelas;R$ 9000
cliente 8569;SAO;FOR;15 dias;5 estrelas;R$ 3500
cliente 8570;FOR;CNF;11 dias;1 estrelas;R$ 10000
cliente 8571;CNF;SAO;7 dias;2 estrelas;R$ 7000
cliente 8572;FOR;SSA;13 dias;2 estrelas;R$ 2500
cliente 8573;SSA;RIO;13 dias;5 estrelas;R$ 2000
cliente 8574;SAO;CNF;7 dias;3 estrelas;R$ 4000
cliente 8575;SSA;RIO;6 dias;5 estrelas;R$ 7000
cliente 8576;CNF;SAO;14 dias;2 estrelas;R$ 4500
cliente 8577;BEL;REC;11 dias;2 estrelas;R$ 3500
cliente 8578;SSA;CNF;8 dias;4 estrelas;R$ 8500
cliente 8579;FOR;REC;7 dias;1 estrelas;R$ 9500
cliente 8580;RIO;SAO;2 dias;2 estrelas;R$ 2500
cliente 8581;SAO;BEL;11 dias;5 estrelas;R$ 9000
cliente 8582;SSA;RIO;8 dias;4 estrelas;R$ 9500
cliente 8583;CNF;SAO;10 dias;4 estrelas;R$ 6500
cliente 8584;CNF;RIO;6 dias;2 estrelas;R$ 3000
cliente 8585;SSA;FOR;2 dias;1 estrelas;R$ 3500
cliente 8586;BEL;RIO;8 dias;2 estrelas;R$ 3000
cliente 8587;SSA;BEL;3 dias;5 estrelas;R$ 6500
cliente 8588;SSA;FOR;2 dias;4 estrelas;R$ 4500
cliente 8589;BEL;SAO;12 dias;1 estrelas;R$ 3000
cliente 8590;BEL;RIO;4 dias;5 estrelas;R$ 7000
cliente 8591;SAO;RIO;9 dias;2 estrelas;R$ 4000
cliente 8592;SAO;BEL;7 dias;1 estrelas;R$ 6500
cliente 8593;RIO;BEL;13 dias;2 estrelas;R$ 9000
cliente 8594;FOR;CNF;13 dias;5 estrelas;R$ 7000
cliente 8595;FOR;SSA;10 dias;5 estrelas;R$ 6000
cliente 8596;SAO;RIO;14 dias;1 estrelas;R$ 10000
cliente 8597;SSA;FOR;14 dias;5 estrelas;R$ 9000
cliente 8598;SSA;BEL;9 dias;1 estrelas;R$ 3500
cliente 8599;SSA;CNF;12 dias;3 estrelas;R$ 2000
cliente 8600;FOR;REC;8 dias;1 estrelas;R$ 4000
cliente 8601;CNF;REC;15 dias;1 estrelas;R$ 3500
cliente 8602;SSA;RIO;12 dias;1 estrelas;R$ 4500
cliente 8603;FOR;RIO;9 dias;3 estrelas;R$ 2500
cliente 8604;SAO;BEL;7 dias;4 estrelas;R$ 9000
cliente 8605;SSA;CNF;15 dias;3 estrelas;R$ 3000
cliente 8606;REC;SAO;13 dias;1 estrelas;R$ 4000
cliente 8607;CNF;REC;1 dias;1 estrelas;R$ 8000
cliente 8608;CNF;FOR;11 dias;3 estrelas;R$ 4000
cliente 8609;BEL;REC;9 dias;1 estrelas;R$ 6000
cliente 8610;CNF;FOR;1 dias;1 estrelas;R$ 2500
cliente 8611;RIO;SSA;1 dias;5 estrelas;R$ 4500
cliente 8612;REC;SSA;6 dias;5 estrelas;R$ 3000
cliente 8613;SAO;SSA;7 dias;3 estrelas;R$ 10000
cliente 8614;SAO;SSA;12 dias;2 estrelas;R$ 8000
cliente 8615;REC;FOR;3 dias;2 estrelas;R$ 8500
cliente 8616;FOR;REC;8 dias;2 estrelas;R$ 5000
cliente 8617;FOR;CNF;7 dias;1 estrelas;R$ 2000
cliente 8618;FOR;BEL;4 dias;4 estrelas;R$ 6500
cliente 8619;SSA;BEL;11 dias;2 estrelas;R$ 6500
cliente 8620;REC;SAO;9 dias;1 estrelas;R$ 2000
cliente 8621;SAO;BEL;3 dias;2 estrelas;R$ 3000
cliente 8622;CNF;SSA;4 dias;1 estrelas;R$ 8000
cliente 8623;RIO;REC;14 dias;5 estrelas;R$ 2500
cliente 8624;CNF;BEL;15 dias;3 estrelas;R$ 5000
cliente 8625;SAO;CNF;8 dias;3 estrelas;R$ 7000
cliente 8626;SSA;SAO;5 dias;3 estrelas;R$ 7500
cliente 8627;FOR;REC;5 dias;2 estrelas;R$ 3000
cliente 8628;SAO;FOR;14 dias;2 estrelas;R$ 10000
cliente 8629;BEL;CNF;9 dias;3 estrelas;R$ 4000
cliente 8630;RIO;CNF;12 dias;1 estrelas;R$ 3500
cliente 8631;SSA;FOR;10 dias;4 estrelas;R$ 7000
cliente 8632;FOR;SAO;13 dias;5 estrelas;R$ 4500
cliente 8633;SAO;SSA;15 dias;2 estrelas;R$ 5500
cliente 8634;RIO;BEL;2 dias;3 estrelas;R$ 4500
cliente 8635;FOR;RIO;4 dias;2 estrelas;R$ 7000
cliente 8636;SSA;CNF;8 dias;2 estrelas;R$ 10000
cliente 8637;RIO;SSA;3 dias;4 estrelas;R$ 9000
cliente 8638;FOR;BEL;15 dias;4 estrelas;R$ 5500
cliente 8639;SSA;RIO;7 dias;3 estrelas;R$ 3500
cliente 8640;REC;SSA;14 dias;5 estrelas;R$ 4000
cliente 8641;SSA;BEL;2 dias;5 estrelas;R$ 4500
cliente 8642;FOR;CNF;4 dias;3 estrelas;R$ 3500
cliente 8643;BEL;REC;6 dias;5 estrelas;R$ 5500
cliente 8644;SSA;RIO;8 dias;2 estrelas;R$ 5000
cliente 8645;RIO;FOR;15 dias;4 estrelas;R$ 9000
cliente 8646;CNF;SSA;11 dias;2 estrelas;R$ 9000
cliente 8647;CNF;SAO;11 dias;1 estrelas;R$ 8500
cliente 8648;REC;RIO;9 dias;4 estrelas;R$ 3000
cliente 8649;SSA;SAO;8 dias;3 estrelas;R$ 5000
cliente 8650;SSA;FOR;9 dias;3 estrelas;R$ 6000
cliente 8651;SAO;SSA;15 dias;2 estrelas;R$ 3000
cliente 8652;FOR;CNF;5 dias;2 estrelas;R$ 8000
cliente 8653;SAO;REC;10 dias;2 estrelas;R$ 7500
cliente 8654;SAO;REC;9 dias;3 estrelas;R$ 4000
cliente 8655;REC;FOR;9 dias;5 estrelas;R$ 8000
cliente 8656;FOR;CNF;5 dias;1 estrelas;R$ 9500
cliente 8657;SSA;CNF;4 dias;5 estrelas;R$ 8500
cliente 8658;REC;BEL;3 dias;4 estrelas;R$ 3500
cliente 8659;REC;CNF;14 dias;3 estrelas;R$ 3000
cliente 8660;BEL;SAO;13 dias;4 estrelas;R$ 2500
cliente 8661;FOR;RIO;15 dias;3 estrelas;R$ 3500
cliente 8662;REC;BEL;4 dias;2 estrelas;R$ 4500
cliente 8663;CNF;FOR;6 dias;5 estrelas;R$ 2000
cliente 8664;REC;SSA;15 dias;1 estrelas;R$ 9000
cliente 8665;RIO;REC;1 dias;3 estrelas;R$ 3500
cliente 8666;CNF;SSA;3 dias;5 estrelas;R$ 2500
cliente 8667;CNF;RIO;11 dias;2 estrelas;R$ 5500
cliente 8668;RIO;SAO;7 dias;5 estrelas;R$ 2000
cliente 8669;SAO;FOR;14 dias;5 estrelas;R$ 10000
cliente 8670;BEL;SAO;3 dias;5 estrelas;R$ 9000
cliente 8671;SAO;FOR;12 dias;2 estrelas;R$ 3000
cliente 8672;BEL;FOR;15 dias;1 estrelas;R$ 8000
cliente 8673;RIO;BEL;13 dias;1 estrelas;R$ 2500
cliente 8674;REC;FOR;1 dias;4 estrelas;R$ 3000
cliente 8675;BEL;SSA;14 dias;1 estrelas;R$ 10000
cliente 8676;REC;CNF;13 dias;2 estrelas;R$ 5500
cliente 8677;FOR;RIO;1 dias;5 estrelas;R$ 3000
cliente 8678;SSA;RIO;8 dias;4 estrelas;R$ 8000
cliente 8679;SAO;SSA;11 dias;4 estrelas;R$ 2000
cliente 8680;BEL;SSA;6 dias;1 estrelas;R$ 8500
cliente 8681;BEL;REC;8 dias;3 estrelas;R$ 2000
cliente 8682;REC;FOR;3 dias;4 estrelas;R$ 6000
cliente 8683;SSA;FOR;14 dias;2 estrelas;R$ 5500
cliente 8684;CNF;SAO;5 dias;4 estrelas;R$ 10000
cliente 8685;SSA;REC;6 dias;1 estrelas;R$ 9000
cliente 8686;RIO;SSA;7 dias;1 estrelas;R$ 8500
cliente 8687;RIO;FOR;7 dias;1 estrelas;R$ 3000
cliente 8688;CNF;SSA;15 dias;1 estrelas;R$ 7000
cliente 8689;REC;RIO;12 dias;3 estrelas;R$ 3000
cliente 8690;REC;RIO;3 dias;2 estrelas;R$ 6500
cliente 8691;BEL;RIO;8 dias;2 estrelas;R$ 7000
cliente 8692;SSA;SAO;10 dias;5 estrelas;R$ 4000
cliente 8693;RIO;CNF;15 dias;4 estrelas;R$ 5000
cliente 8694;CNF;SSA;8 dias;4 estrelas;R$ 7500
cliente 8695;CNF;REC;10 dias;4 estrelas;R$ 10000
cliente 8696;BEL;SSA;15 dias;1 estrelas;R$ 9000
cliente 8697;SAO;SSA;1 dias;1 estrelas;R$ 3500
cliente 8698;RIO;SSA;5 dias;2 estrelas;R$ 7000
cliente 8699;RIO;SSA;4 dias;1 estrelas;R$ 10000
cliente 8700;CNF;SAO;14 dias;1 estrelas;R$ 6000
cliente 8701;SSA;REC;15 dias;1 estrelas;R$ 6500
cliente 8702;SAO;RIO;4 dias;1 estrelas;R$ 10000
cliente 8703;RIO;FOR;13 dias;3 estrelas;R$ 9000
cliente 8704;FOR;CNF;3 dias;2 estrelas;R$ 7500
cliente 8705;BEL;SAO;10 dias;4 estrelas;R$ 2000
cliente 8706;SAO;FOR;1 dias;3 estrelas;R$ 8500
cliente 8707;BEL;SAO;1 dias;1 estrelas;R$ 9500
cliente 8708;SSA;FOR;4 dias;4 estrelas;R$ 6500
cliente 8709;REC;BEL;13 dias;1 estrelas;R$ 9500
cliente 8710;REC;FOR;12 dias;2 estrelas;R$ 7000
cliente 8711;BEL;CNF;11 dias;1 estrelas;R$ 3000
cliente 8712;SSA;CNF;3 dias;4 estrelas;R$ 10000
cliente 8713;SAO;SSA;6 dias;1 estrelas;R$ 9500
cliente 8714;CNF;SSA;5 dias;4 estrelas;R$ 9000
cliente 8715;FOR;SSA;3 dias;3 estrelas;R$ 7500
cliente 8716;FOR;CNF;9 dias;4 estrelas;R$ 9000
cliente 8717;SAO;BEL;11 dias;5 estrelas;R$ 7500
cliente 8718;FOR;SAO;14 dias;4 estrelas;R$ 8000
cliente 8719;SSA;FOR;14 dias;1 estrelas;R$ 9000
cliente 8720;FOR;RIO;11 dias;1 estrelas;R$ 2500
cliente 8721;SAO;BEL;8 dias;3 estrelas;R$ 5000
